year,Base case cost,Modeled transmission and interties
2021,504707.568721,
2022,524911.541901,
2023,543742.175957,
2024,564540.319629,
2025,589262.600286,
2026,614048.723439,
2027,633886.327756,
2028,650590.571443,
2029,729139.33011,
2030,803936.61672,
2031,875846.481402,
2032,884695.921771,
2033,876956.470234,
2034,871236.763079,
2035,882001.478295,
2036,930044.406654,
2037,998759.244661,
2038,1075083.67277,
2039,1113397.15,
2040,1131062.65853,
