year,Base case cost,Modeled residential energy efficiency
2017,444174.953707,479744.763055
2018,465311.295904,497485.25615
2019,493121.04316,521075.079273
2020,506574.804869,531828.651743
2021,517689.01364,540589.268232
2022,527250.986994,548065.295074
2023,530794.454319,549789.683968
2024,533747.343756,551033.293928
2025,541173.707305,556781.280476
2026,545941.974122,559666.883989
2027,553890.890667,565918.917775
2028,561388.643634,571826.722991
2029,552320.959544,561040.887109
2030,545762.098003,553025.785187
2031,545895.203405,551416.83449
2032,554631.905846,558515.811073
2033,573030.924279,575224.510742
2034,587151.248837,587679.479353
2035,594844.701553,593966.418362
2036,599834.797328,597339.342328
