year,annotation,Electricity price ($/kwh)
2014,,0.54
2015,,0.86
2016,start of forecast,0.43
2017,,0.47
2018,,0.5
2019,,0.54
2020,,0.56
2021,,0.58
2022,,0.59
2023,,0.59
2024,,0.6
2025,,0.61
2026,,0.62
2027,,0.62
2028,,0.63
2029,,0.64
2030,,0.64
2031,,0.65
2032,,0.66
2033,,0.67
2034,,0.68
2035,,0.68
2036,,0.69
2037,,0.7
2038,,0.71
2039,,0.72
2040,,0.73
