year,Base case cost,Modeled wind power
2019,212186.357707,
2020,233196.012052,
2021,265491.764709,
2022,142883.821847,
2023,317416.352412,
2024,424520.021161,
2025,499457.346041,
2026,603402.889694,
2027,730898.079324,
2028,875739.553257,
2029,988831.820158,
2030,963021.650466,
2031,1035831.99048,
2032,1224945.03669,
2033,1447696.10755,
2034,1644306.6033,
2035,1807868.29739,
2036,1967386.65521,
2037,2079662.5454,
2038,2207252.72658,
