year,annotation,diesel generation efficiency
2014,,6.98
2015,,7.54
2016,start of forecast,7.26
2017,,7.26
2018,,7.26
2019,,7.26
2020,,7.26
2021,,7.26
2022,,7.26
2023,,7.26
2024,,7.26
2025,,7.26
2026,,7.26
2027,,7.26
2028,,7.26
2029,,7.26
2030,,7.26
2031,,7.26
2032,,7.26
2033,,7.26
2034,,7.26
2035,,7.26
2036,,7.26
2037,,7.26
2038,,7.26
2039,,7.26
2040,,7.26
