year,Base case diesel consumed,Modeled non-residential ashp
2017,12821.4599185,-15051.2790069
2018,12821.4599185,-15051.2790069
2019,12821.4599185,-15051.2790069
2020,12821.4599185,-15051.2790069
2021,12821.4599185,-15051.2790069
2022,12821.4599185,-15051.2790069
2023,12821.4599185,-15051.2790069
2024,12821.4599185,-15051.2790069
2025,12821.4599185,-15051.2790069
2026,12821.4599185,-15051.2790069
2027,12821.4599185,-15051.2790069
2028,12821.4599185,-15051.2790069
2029,12821.4599185,-15051.2790069
2030,12821.4599185,-15051.2790069
2031,12821.4599185,-15051.2790069
