year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,0.0,72084.98,71033.61,0.0,49822.74,33836.84
2018,0.0,80513.35,73591.66,0.0,50323.04,32752.58
2019,0.0,92204.32,81688.43,0.0,51016.99,33204.24
2020,0.0,97913.87,85642.66,0.0,51355.9,33424.82
2021,0.0,101720.23,88278.82,0.0,51581.84,33571.87
2022,0.0,104710.94,85977.35,0.0,51759.37,32222.74
2023,0.0,106886.01,87410.82,0.0,51888.47,32303.12
2024,0.0,108517.31,83985.61,0.0,51985.31,30892.34
2025,0.0,110692.37,85346.18,0.0,52114.41,30969.06
2026,0.0,113139.32,86876.82,0.0,52259.66,31055.38
2027,0.0,115314.38,83509.24,0.0,52388.77,29649.62
2028,0.0,116945.68,84474.98,0.0,52485.6,29704.42
2029,0.0,119392.63,81058.76,0.0,52630.85,28297.29
2030,0.0,120752.04,81817.99,0.0,52711.54,28340.68
2031,0.0,123470.87,83336.43,0.0,52872.93,28427.45
2032,,,79619.48,,,27005.25
2033,,,81046.79,,,27087.45
2034,,,82474.1,,,27169.65
2035,,,78143.62,,,25714.57
2036,,,79479.8,,,25792.21
