year,Base case cost,Modeled residential energy efficiency
2017,11422136.2408,10885880.5
2018,12092380.8775,11438472.5534
2019,12999157.3582,12184021.4199
2020,13422598.2891,12524669.7921
2021,13681519.2414,12731300.7073
2022,13855868.1763,12862074.6114
2023,13915067.1138,12895128.5303
2024,13951036.2642,12904952.6623
2025,13973773.747,12901545.1265
2026,14032313.9956,12925225.3504
2027,14084370.04,12946778.8732
2028,14098099.7804,12934363.5951
2029,14043235.1166,12848996.4097
2030,13936025.4814,12719999.2591
2031,13917205.4554,12666319.2083
2032,13985915.3298,12700169.058
2033,14074292.0982,12749328.2987
2034,14159204.3504,12795023.0231
2035,14161471.4566,12771145.1108
2036,14178512.3592,12748968.4856
