year,annotation,consumption kWh,residential kWh,non-residential kWh
2003,,3024440.0,444559.0,2579881.0
2004,,3236417.0,441696.0,2794721.0
2005,,3189443.0,428012.0,2761431.0
2006,,2914997.0,415574.0,2499423.0
2009,,3179181.0,532841.0,2646340.0
2010,,3076706.0,561347.0,2515359.0
2011,,3011841.0,584044.0,2427797.0
2012,,3519456.0,614316.0,2905140.0
2013,,3281212.0,685518.0,2595694.0
2014,start of forecast,3199700.0,556823.0,2642877.0
2015,,3205703.0,562826.0,2642877.0
2016,,3211859.0,568982.0,2642877.0
2017,,3217890.0,575013.0,2642877.0
2018,,3223693.0,580816.0,2642877.0
2019,,3229243.0,586366.0,2642877.0
2020,,3234904.0,592027.0,2642877.0
2021,,3240438.0,597561.0,2642877.0
2022,,3245652.0,602775.0,2642877.0
2023,,3250747.0,607870.0,2642877.0
2024,,3255745.0,612868.0,2642877.0
2025,,3260940.0,618063.0,2642877.0
2026,,3266249.0,623372.0,2642877.0
2027,,3271825.0,628948.0,2642877.0
2028,,3277585.0,634708.0,2642877.0
2029,,3282481.0,639604.0,2642877.0
2030,,3287471.0,644594.0,2642877.0
2031,,3292780.0,649903.0,2642877.0
2032,,3298860.0,655983.0,2642877.0
2033,,3305188.0,662311.0,2642877.0
2034,,3311510.0,668633.0,2642877.0
2035,,3317639.0,674762.0,2642877.0
2036,,3323467.0,680590.0,2642877.0
2037,,3329049.0,686172.0,2642877.0
2038,,3334773.0,691896.0,2642877.0
2039,,3340894.0,698017.0,2642877.0
2040,,3347269.0,704392.0,2642877.0
