year,population
2003,2374.0
2004,2396.0
2005,2364.0
2006,2389.0
2007,2379.0
2008,2309.0
2009,2245.0
2010,2329.0
2011,2359.0
2012,2366.0
2013,2373.0
2014,2374.0
2015,2376.0
2016,2367.0
2017,2353.0
2018,2339.0
2019,2338.0
2020,2332.0
2021,2327.0
2022,2322.0
2023,2316.0
2024,2309.0
2025,2302.0
2026,2293.0
2027,2282.0
2028,2271.0
2029,2264.0
2030,2254.0
2031,2261.0
2032,2246.0
2033,2234.0
2034,2224.0
2035,2216.0
2036,2211.0
2037,2203.0
2038,2193.0
2039,2177.0
2040,2177.0
