year,Base case cost,Modeled residential energy efficiency
2017,100678.46193,98872.8013084
2018,109337.216513,106665.3433
2019,121243.004064,117468.129993
2020,117871.744607,113482.861558
2021,121316.694423,116447.79055
2022,123951.067812,118671.49093
2023,125774.864774,120153.849653
2024,127193.373522,121267.782248
2025,129017.170483,122759.232754
2026,131246.255658,124628.095891
2027,133070.05262,126128.216996
2028,134488.561367,127259.495669
2029,136515.002436,128954.398664
2030,137730.867077,129907.2395
2031,139959.952252,131796.541322
2032,142189.037427,133689.648006
2033,144215.478495,135399.957413
2034,146647.207777,137486.921343
2035,148065.716525,138644.864017
2036,150294.8017,140552.319039
