year,Base case diesel consumed,Modeled diesel efficiency
2019,21467.2127584,19515.6479622
2020,21467.2127584,19515.6479622
2021,21467.2127584,19515.6479622
2022,21373.0583165,19430.053015
2023,21373.0583165,19430.053015
2024,21373.0583165,19430.053015
2025,21373.0583165,19430.053015
2026,21278.9038746,19344.4580678
2027,21278.9038746,19344.4580678
2028,21278.9038746,19344.4580678
2029,21278.9038746,19344.4580678
2030,21278.9038746,19344.4580678
2031,21278.9038746,19344.4580678
2032,21278.9038746,19344.4580678
2033,21278.9038746,19344.4580678
2034,21278.9038746,19344.4580678
2035,21278.9038746,19344.4580678
2036,21278.9038746,19344.4580678
2037,21278.9038746,19344.4580678
2038,21278.9038746,19344.4580678
