year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,0.0,509544.95,718198.74,0.0,189524.0,215059.5
2018,0.0,557823.84,756458.22,0.0,207335.61,231909.95
2019,0.0,625069.44,812274.9,0.0,232144.65,255896.29
2020,0.0,656105.88,829982.43,0.0,243594.98,264569.35
2021,0.0,678521.08,838268.24,0.0,251864.65,269468.22
2022,0.0,695763.54,840861.82,0.0,258225.95,272088.15
2023,0.0,707833.26,830800.58,0.0,262678.85,270392.86
2024,0.0,718178.74,825879.19,0.0,266495.63,270001.7
2025,0.0,730248.46,822178.34,0.0,270948.53,270120.97
2026,0.0,744042.43,819614.0,0.0,276037.56,270719.76
2027,0.0,756112.16,815100.9,0.0,280490.47,270539.99
2028,0.0,766457.63,808723.06,0.0,284307.24,269612.6
2029,0.0,778527.36,803453.73,0.0,288760.15,269154.4
2030,0.0,787148.59,787100.24,0.0,291940.79,265020.34
2031,0.0,802666.8,783753.82,0.0,297665.95,265392.26
2032,,,786653.6,,,267475.62
2033,,,782452.93,,,267533.02
2034,,,786097.1,,,269951.53
2035,,,777142.47,,,268075.44
2036,,,772901.95,,,268179.25
