year,Base case cost,Modeled residential energy efficiency
2017,11124524.2677,11026513.1677
2018,11720380.0895,11500543.2668
2019,12623440.2708,12236528.1711
2020,13015349.0784,12544899.3403
2021,13301077.3141,12774935.817
2022,13485727.3673,12917817.051
2023,13568426.6647,12969189.7339
2024,13621984.41,12998382.3346
2025,13720112.7199,13068664.7651
2026,13814056.0913,13124320.0522
2027,13898116.0064,13177053.3528
2028,13935140.8349,13189713.0368
2029,14131552.9436,13351317.7962
2030,14210109.0976,13412470.2755
2031,14354247.3617,13518320.4553
2032,14394664.3688,13520449.3781
2033,14399506.5316,13487003.4566
2034,14384322.1661,13430050.2718
2035,14268689.0021,13290051.9633
2036,14316679.1828,13296273.3247
