year,Base case diesel consumed,Modeled water and wastewater efficiency
2017,14757.8738171,
2018,14769.9027443,
2019,14785.5813704,
2020,14807.1408824,
2021,14820.0909749,
2022,14831.6599199,
2023,14842.719375,
2024,14853.9393634,
2025,14865.8365811,
2026,14878.6341469,
2027,14901.0308879,
2028,14914.4967422,
2029,14928.0119709,
2030,14940.0467696,
2031,14953.6627486,
