year,Base case cost,Modeled residential energy efficiency
2017,776562.242088,899476.471116
2018,820312.421273,933427.964091
2019,882843.667556,984580.330535
2020,927944.174871,1021816.64565
2021,955187.004563,1042252.81219
2022,978511.306844,1059447.71468
2023,999211.256764,1074504.12758
2024,1018653.0339,1088596.8901
2025,1038274.82234,1102972.90617
2026,1067285.4316,1126460.96049
2027,1101370.30942,1155310.54536
2028,1121721.14365,1170711.04088
2029,1150184.6248,1194129.27922
2030,1169340.2902,1208709.00436
2031,1199989.00237,1234304.91693
