year,Base case cost,Modeled residential energy efficiency
2017,227563.663009,281433.478352
2018,249786.795802,298241.950549
2019,280095.857062,321800.98883
2020,292409.943591,329942.383998
2021,306362.754007,340457.007753
2022,318085.2393,349244.561796
2023,328088.482314,356700.014736
2024,337592.267093,363811.94871
2025,342227.686435,365980.277867
2026,353973.820906,375068.037417
2027,364558.294378,383262.382242
2028,374608.435788,391074.639095
2029,386215.474908,400249.834873
2030,389050.279707,401148.65296
2031,401610.136819,411231.551868
