year,Base case cost,Modeled residential energy efficiency
2017,17091128.8939,17635562.3211
2018,18315005.2911,18690358.9515
2019,19930509.2164,20094380.1712
2020,20938480.0164,20973377.7024
2021,21622478.2929,21554657.2001
2022,22175674.2313,22018864.8345
2023,22623407.9018,22388188.1168
2024,23015654.3349,22709450.1973
2025,23453069.4077,23073908.563
2026,23979019.0984,23521778.6228
2027,24575479.5902,24044380.9711
2028,24984205.3535,24386567.934
2029,25495510.7655,24826134.4106
2030,25916960.5404,25186238.5114
2031,26482057.3227,25678493.8059
2032,27060252.5125,26181699.0523
2033,27573676.5321,26624208.9928
2034,28124293.121,27101717.8736
2035,28613264.5378,27530984.0925
2036,29239589.3756,28085996.2611
