year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,84111.81,13022023.8,11165213.52,171188.25,13151442.06,5925915.38
2018,90391.85,13909863.49,11990969.71,181853.82,13880615.92,6324035.59
2019,98943.17,15142974.16,13080165.24,196263.92,14893357.39,6850343.98
2020,103616.45,15734867.29,13764012.65,204369.55,15379473.29,7174467.36
2021,106765.91,16129462.7,14228398.06,209833.54,15703550.56,7394080.24
2022,109238.14,16425409.26,14604607.09,214156.55,15946608.51,7571067.14
2023,111187.92,16647369.18,14909563.72,217594.79,16128901.98,7713844.18
2024,112818.27,16820004.68,15177277.55,220503.88,16270685.78,7838376.78
2025,114648.22,17017302.39,15475762.64,223755.42,16432724.42,7977306.77
2026,116851.66,17263924.52,15834517.14,227640.14,16635272.71,8144501.96
2027,119178.52,17485884.44,16242791.21,231845.77,16817566.17,8332688.38
2028,120847.66,17658519.94,16522143.03,234821.0,16959349.98,8462062.33
2029,122963.71,17880479.86,16871527.1,238580.1,17141643.44,8623983.66
2030,124588.63,18028453.14,17160368.46,241526.36,17263172.42,8756592.08
2031,126900.41,18275075.27,17546613.29,245612.86,17465720.71,8935444.03
2032,129367.8,18546359.62,17941448.82,249947.09,17688523.84,9118803.69
2033,131573.69,18792981.76,18291981.45,253806.72,17891072.13,9281695.08
2034,133969.88,19064266.11,18667808.49,257986.13,18113875.25,9456484.63
2035,135848.25,19236901.6,19003207.15,261367.61,18255659.06,9610057.39
2036,138450.07,19508185.95,19431720.65,265959.68,18478462.18,9807868.72
2037,140450.32,19680821.44,19801574.38,269582.6,18620245.98,9976437.3
2038,143280.93,19952105.79,20285617.54,274631.38,18843049.11,10198453.18
2039,145622.41,20174065.71,20700572.62,278809.37,19025342.57,10388314.45
2040,148504.06,20470012.28,21180703.88,283885.3,19268400.52,10609195.25
