year,annotation,Average Load
2003,,8.0
2004,,9.0
2005,,10.0
2006,,10.0
2007,,9.0
2008,,7.0
2009,,6.0
2012,,6.0
2013,,6.0
2014,start of forecast,7.0
2015,,7.0
2016,,7.0
2017,,7.0
2018,,7.0
2019,,7.0
2020,,7.0
2021,,7.0
2022,,7.0
2023,,7.0
2024,,7.0
2025,,7.0
2026,,7.0
2027,,7.0
2028,,7.0
2029,,7.0
2030,,7.0
2031,,7.0
2032,,7.0
2033,,7.0
2034,,7.0
2035,,7.0
2036,,7.0
2037,,7.0
2038,,7.0
2039,,7.0
2040,,7.0
