year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,62028.32,102385.07,28969.81,22998.84,43673.6,82709.48
2018,65817.75,108675.27,30606.97,24032.24,45589.37,86337.59
2019,70977.92,117240.65,32836.28,25438.16,48198.08,91277.99
2020,73389.34,121255.67,33881.27,26105.06,49420.91,93593.8
2021,74988.27,123932.35,34577.94,26559.1,50236.13,95137.67
2022,76107.58,125806.02,35065.6,26876.72,50806.79,96218.39
2023,76986.44,127278.2,35448.76,27126.84,51255.16,97067.52
2024,77623.58,128348.87,35727.43,27310.95,51581.25,97685.07
2025,78422.3,129687.21,36075.76,27538.5,51988.86,98457.01
2026,79382.51,131293.22,36493.76,27809.56,52477.99,99383.33
2027,80162.78,132631.56,48275.69,28057.12,52885.61,108501.54
2028,80883.39,133836.07,48686.48,28259.79,53252.46,109254.18
2029,81759.7,135308.24,49188.56,28512.28,53700.83,110174.07
2030,82315.55,136245.08,49508.06,28674.87,53986.16,110759.46
2031,83275.45,137851.09,50055.78,28945.93,54475.29,111762.98
2032,84234.94,139457.1,50603.5,29217.36,54964.42,112766.5
2033,85194.37,141063.1,51151.21,29488.81,55453.56,113770.02
2034,86233.35,142802.95,51744.58,29783.24,55983.45,114857.16
2035,86867.28,143873.62,52109.72,29970.23,56309.54,115526.17
2036,87905.96,145613.46,52703.08,30264.86,56839.43,116613.32
2037,88537.02,146684.13,53068.23,30454.79,57165.52,117282.33
2038,89487.66,148290.14,53615.95,30735.31,57654.65,118285.85
2039,90268.11,149628.48,54072.38,30981.47,58062.27,119122.12
2040,91380.84,151502.16,67669.22,31304.63,58632.92,129546.19
