year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,89646.77,928318.11,2638522.47,376535.18,809172.83,593100.48
2018,94668.76,980522.61,2768319.42,392935.85,844492.5,615878.28
2019,102380.41,1055349.06,2975966.1,417353.0,895117.35,656095.35
2020,105580.0,1088411.91,3063793.9,427768.88,917486.48,672491.27
2021,108398.98,1112774.0,3138510.75,436251.46,933968.99,688012.54
2022,110791.17,1130175.5,3195033.09,442967.11,945742.21,700168.77
2023,112969.31,1144096.7,3242517.3,448794.85,955160.79,710659.82
2024,114801.42,1152797.45,3286534.59,453252.39,961047.4,722119.18
2025,116519.14,1164978.5,3329854.39,458014.83,969288.65,731881.71
2026,118407.64,1180639.85,3372255.04,463579.16,979884.55,739882.37
2027,119797.3,1192820.9,3405233.32,467768.31,988125.81,746105.1
2028,121023.02,1203261.8,3444270.5,471417.81,995189.74,755104.43
2029,122994.11,1217183.0,3492966.49,476862.03,1004608.32,765951.06
2030,124445.41,1225883.75,3516670.18,480639.75,1010494.93,770439.23
2031,125736.78,1241545.1,3559336.83,485167.69,1021090.83,778517.95
2032,127350.34,1255466.3,3597262.73,489991.59,1030509.41,785699.02
2033,128775.55,1271127.65,3639929.38,494750.64,1041105.31,793777.73
2034,130545.74,1286789.0,3682596.03,500098.87,1051701.21,801856.45
2035,131941.47,1297229.9,3722608.55,504030.63,1058765.14,811141.97
2036,133827.9,1314631.4,3770163.71,509833.21,1070538.36,820161.68
2037,134882.05,1323332.15,3793941.29,512922.35,1076424.98,824671.54
2038,135697.39,1340733.65,3829558.92,516910.23,1088198.2,829683.12
2039,137098.53,1352914.7,3862744.09,521109.37,1096439.45,835966.56
2040,138655.16,1370316.2,3910151.48,526356.16,1108212.68,844942.91
