year,Base case cost,Modeled residential energy efficiency
2017,3231622.9448,3146071.0424
2018,3384197.70373,3285884.26474
2019,3632061.45095,3516620.78948
2020,3736285.17173,3611945.65147
2021,3826523.29276,3695043.97633
2022,3895201.86322,3758000.06033
2023,3953177.11548,3810987.99665
2024,4008653.77123,3862551.65108
2025,4061736.10685,3911091.96854
2026,4112137.40829,3956321.0205
2027,4151338.42052,3991080.03613
2028,4199374.92535,4035063.22146
2029,4258917.54769,4089918.81764
2030,4287109.41341,4114490.93377
2031,4337854.7717,4160299.81741
2032,4382961.75684,4200854.63726
2033,4433707.11513,4246750.27579
2034,4484452.47342,4292687.77279
2035,4533750.52002,4338240.08821
2036,4590325.39415,4389747.48025
