year,annotation,Electricity price ($/kwh)
2009,,0.72
2010,,0.82
2011,,0.81
2012,,1.06
2013,,1.19
2016,start of forecast,0.74
2017,,0.79
2018,,0.83
2019,,0.89
2020,,0.91
2021,,0.93
2022,,0.94
2023,,0.95
2024,,0.96
2025,,0.97
2026,,0.98
2027,,0.99
2028,,1.0
2029,,1.01
2030,,1.02
2031,,1.03
2032,,1.04
2033,,1.05
2034,,1.07
2035,,1.07
2036,,1.09
2037,,1.09
2038,,1.11
2039,,1.12
2040,,1.13
