year,Base case diesel consumed,Modeled non-residential ashp
2017,123823.585638,-145358.12227
2018,123823.585638,-145358.12227
2019,123823.585638,-145358.12227
2020,123823.585638,-145358.12227
2021,123823.585638,-145358.12227
2022,123823.585638,-145358.12227
2023,123823.585638,-145358.12227
2024,123823.585638,-145358.12227
2025,123823.585638,-145358.12227
2026,123823.585638,-145358.12227
2027,123823.585638,-145358.12227
2028,123823.585638,-145358.12227
2029,123823.585638,-145358.12227
2030,123823.585638,-145358.12227
2031,123823.585638,-145358.12227
