year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,17786.84,59296.62,63865.71,18921.48,39264.87,37613.21
2018,19408.09,64689.33,69591.39,21913.35,45464.57,43552.13
2019,21679.09,72239.12,77607.33,26104.21,54144.16,51866.61
2020,22764.72,75834.26,81424.45,28105.54,58277.29,55825.88
2021,23525.21,78350.85,84096.43,29507.43,61170.48,58597.37
2022,24072.59,80148.42,91069.66,30514.4,63237.05,63765.28
2023,24510.34,81586.48,92686.42,31319.92,64890.3,65432.34
2024,24841.59,82665.02,93898.99,31928.07,66130.24,66682.64
2025,25224.17,83923.32,95313.65,32632.5,67576.84,68141.32
2026,25715.22,85541.13,97132.5,33537.15,69436.75,70016.76
2027,26099.06,86799.43,98547.17,34243.46,70883.35,71475.44
2028,26428.49,87877.97,99759.74,34849.51,72123.29,72725.74
2029,26926.36,89495.78,101578.59,35763.88,73983.2,74601.19
2030,27206.56,90394.56,108294.37,36276.97,75016.48,79425.26
2031,27700.73,92012.38,110214.38,37186.53,76876.39,81394.48
