year,annotation,Diesel Price ($/gal),Heating Fuel ($/gal)
2016,start of forecast,2.36,3.91
2017,,2.8,4.35
2018,,3.12,4.67
2019,,3.56,5.11
2020,,3.77,5.32
2021,,3.92,5.47
2022,,4.03,5.58
2023,,4.1,5.65
2024,,4.16,5.71
2025,,4.24,5.79
2026,,4.33,5.88
2027,,4.4,5.95
2028,,4.47,6.02
2029,,4.55,6.1
2030,,4.6,6.15
2031,,4.69,6.25
2032,,4.79,6.34
2033,,4.88,6.43
2034,,4.98,6.53
2035,,5.04,6.59
2036,,5.14,6.69
2037,,5.2,6.75
2038,,5.3,6.85
2039,,5.38,6.93
2040,,5.49,7.04
