year,Base case diesel consumed,Modeled non-residential ashp
2017,60964.4216607,42675.0951442
2018,60964.4216607,42675.0951442
2019,60964.4216607,42675.0951442
2020,60964.4216607,42675.0951442
2021,60964.4216607,42675.0951442
2022,60964.4216607,42675.0951442
2023,60964.4216607,42675.0951442
2024,60964.4216607,42675.0951442
2025,60964.4216607,42675.0951442
2026,60964.4216607,42675.0951442
2027,60964.4216607,42675.0951442
2028,60964.4216607,42675.0951442
2029,60964.4216607,42675.0951442
2030,60964.4216607,42675.0951442
2031,60964.4216607,42675.0951442
