year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,0.0,134928.16,515743.52,0.0,274020.72,293363.92
2018,0.0,147566.44,551056.28,0.0,282609.54,308566.02
2019,0.0,164885.57,599447.84,0.0,294379.41,329398.53
2020,0.0,173779.17,617612.81,0.0,300423.39,336887.85
2021,0.0,179396.18,626286.52,0.0,304240.65,340308.4
2022,0.0,184077.03,639085.23,0.0,307421.69,345832.57
2023,0.0,186885.54,639687.6,0.0,309330.32,345789.89
2024,0.0,189694.04,640121.91,0.0,311238.95,345683.47
2025,0.0,192502.55,647633.08,0.0,313147.58,348934.23
2026,0.0,196247.22,650291.03,0.0,315692.41,349805.17
2027,0.0,199523.81,651501.06,0.0,317919.14,350059.94
2028,0.0,202332.32,651305.18,0.0,319827.77,349714.5
2029,0.0,205608.91,652137.09,0.0,322054.5,349825.86
2030,0.0,207949.33,650409.26,0.0,323645.03,348832.38
2031,0.0,211694.01,652044.9,0.0,326189.86,349315.56
