year,Base case cost,Modeled residential energy efficiency
2017,809107.445649,770792.387866
2018,859622.301623,808874.871777
2019,928846.363513,862047.054274
2020,954500.654028,878327.35941
2021,966594.916542,883678.2412
2022,984917.802575,896047.973783
2023,985477.485633,892179.077877
2024,985805.37676,888130.46098
2025,996567.31645,894566.743305
2026,1000096.20092,893084.002526
2027,1001561.00487,889953.489544
2028,1001019.67626,885232.015661
2029,1001962.94835,881673.577619
2030,999241.643246,875231.353515
2031,1001360.46015,872569.917205
