year,Base case cost,Modeled residential energy efficiency
2017,569735.020755,572154.15842
2018,598872.482789,596856.276373
2019,646989.587354,638911.744027
2020,674223.427131,663336.532552
2021,695884.620484,683075.743471
2022,714810.459823,700523.134782
2023,730886.264455,715564.025795
2024,746092.758746,729883.451269
2025,762512.605456,745268.38436
2026,780184.031482,761757.051965
2027,796973.404869,777511.511733
2028,811743.826991,791542.709842
2029,829975.914182,808592.038611
2030,845039.409186,822916.309601
2031,854032.659785,830726.801778
2032,873873.11067,849236.649439
2033,892793.282018,866974.062365
2034,913079.713375,885929.890498
2035,930070.129553,902033.23786
2036,950777.056783,921409.561866
