year,Base case diesel consumed,Modeled non-residential ashp
2017,89445.9571886,62612.1700588
2018,89445.9571886,62612.1700588
2019,89445.9571886,62612.1700588
2020,89445.9571886,62612.1700588
2021,89445.9571886,62612.1700588
2022,89445.9571886,62612.1700588
2023,89445.9571886,62612.1700588
2024,89445.9571886,62612.1700588
2025,89445.9571886,62612.1700588
2026,89445.9571886,62612.1700588
2027,89445.9571886,62612.1700588
2028,89445.9571886,62612.1700588
2029,89445.9571886,62612.1700588
2030,89445.9571886,62612.1700588
2031,89445.9571886,62612.1700588
