year,Base case cost,Modeled diesel efficiency
2019,424427.471253,632221.357666
2020,454759.333682,654021.28894
2021,477248.762492,668827.074704
2022,493861.404235,678422.494345
2023,509396.74233,687167.616913
2024,521618.700642,693026.620831
2025,535560.074138,700571.820132
2026,551293.439752,709866.30889
2027,565317.650339,717724.408693
2028,577887.55308,724375.047582
2029,594666.192139,734963.760644
2030,606438.931905,741110.982654
2031,623019.136505,751735.391326
2032,640883.491556,763631.47132
2033,658644.594474,775535.503946
2034,676886.304959,787975.884374
2035,690207.377753,796040.059181
2036,709106.612544,809270.115925
2037,721603.871633,816772.797879
2038,742609.43629,832100.735782
