year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,5392.59,264244.41,162357.68,9943.41,103789.75,125840.64
2018,5779.05,283870.94,173158.68,10458.14,109376.82,132614.73
2019,6318.09,310857.42,188010.05,11177.91,117059.05,141929.1
2020,6560.88,323124.0,194760.68,11502.13,120550.97,146162.91
2021,6729.54,331955.94,191802.3,11727.03,123065.15,144066.03
2022,6851.41,338334.56,195175.13,11889.67,124880.95,146191.69
2023,6933.24,342750.53,197510.17,11998.76,126138.04,147663.3
2024,6994.8,346185.17,199326.31,12080.76,127115.78,148807.89
2025,7078.84,350601.14,201661.34,12193.03,128372.87,150279.5
2026,7178.05,355998.44,204515.28,12325.47,129909.31,152078.14
2027,7257.08,360414.41,198418.06,12430.94,131166.4,148065.83
2028,7315.4,363849.05,200160.16,12508.69,132144.14,149169.54
2029,7405.29,368755.69,202648.88,12628.89,133540.91,150746.27
2030,7454.63,371699.66,204142.11,12694.75,134378.97,151692.31
2031,7545.88,377096.96,206879.71,12816.69,135915.42,153426.71
2032,,,200709.1,,,149414.4
2033,,,203330.35,,,151084.56
2034,,,205951.61,,,152754.72
2035,,,207619.68,,,153817.56
2036,,,210479.22,,,155639.55
