year,Base case cost,Modeled non-residential energy efficiency
2017,796894.204595,849517.261827
2018,843359.199069,889220.554234
2019,905312.525035,943153.449324
2020,934568.262296,967247.93243
2021,955219.370952,983535.748414
2022,970707.702443,995163.041946
2023,981033.256771,1002128.38612
2024,989637.885377,1007577.993
2025,999963.439705,1014658.10771
2026,1013730.84548,1024941.20426
2027,1024056.3998,1032130.77286
2028,1032661.02841,1037799.34892
2029,1044707.50846,1046667.10381
2030,1051591.21134,1050863.81378
2031,1063637.69139,1059831.11634
