year,Base case cost,Modeled residential energy efficiency
2017,104290.77286,108199.878789
2018,110453.971352,112769.372799
2019,118906.357854,119036.10744
2020,123132.551105,122169.474761
2021,125950.013273,124258.386308
2022,128063.109898,125825.069969
2023,121910.202399,119262.352745
2024,123064.168115,120097.577565
2025,124382.986076,121052.120216
2026,126196.360772,122364.616361
2027,127680.030979,123438.476844
2028,120624.222833,116063.927801
2029,122160.353881,117144.714712
2030,122928.419405,117685.108167
2031,124618.163558,118873.973769
2032,126307.907711,120062.839371
2033,119248.399267,112502.452375
2034,120956.886841,113664.526984
2035,121953.504593,114342.40384
2036,123661.992167,115504.478449
