year,Base case cost,Modeled transmission and interties
2021,6385341.89569,
2022,6599858.66305,
2023,6724712.07945,
2024,6848546.69705,
2025,6972514.13582,
2026,7140475.57106,
2027,7285252.91879,
2028,7408410.60118,
2029,7549054.64442,
2030,7647190.62812,
2031,7810899.52167,
2032,7976568.28226,
2033,8165347.92777,
2034,8353458.18474,
2035,8474340.54979,
2036,8660192.84674,
2037,8757736.4178,
2038,8942747.2624,
2039,9083303.7644,
2040,9288757.75039,
