year,Base case cost,Modeled residential energy efficiency
2017,568363.023625,543333.805759
2018,601106.655011,570023.55553
2019,631333.851122,592418.109318
2020,650863.265903,607608.102301
2021,667972.291583,621233.76794
2022,683075.684136,633544.333621
2023,697206.843295,645242.914073
2024,710304.602723,656267.6233
2025,724102.561018,667857.034913
2026,739239.750715,680484.721157
2027,753921.406882,692849.569327
2028,777961.590752,714929.760338
2029,783073.851021,717614.333289
2030,806821.611585,739619.506783
2031,822774.352405,753195.958357
