year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,9090.41,222666.12,265828.02,43833.76,98245.58,302535.0
2018,9689.78,236278.44,291281.66,43965.21,105696.99,309825.0
2019,10497.93,255238.46,317863.85,44050.51,116075.73,313470.0
2020,10887.26,263989.24,333748.27,44129.77,120865.92,317115.0
2021,11177.13,270309.25,347212.29,44206.69,124325.5,320760.0
2022,11382.85,274684.64,358670.68,44270.96,126720.6,324405.0
2023,11554.48,278087.72,369156.84,44349.26,128583.45,328050.0
2024,11683.12,280518.49,378609.6,44419.38,129914.06,331695.0
2025,11832.24,283435.42,388762.56,44488.75,131510.79,335340.0
2026,12033.05,287324.65,400254.75,44583.97,133639.76,338985.0
2027,12208.46,290727.73,411291.41,44664.48,135502.61,342630.0
2028,12355.13,293158.51,428041.59,44772.73,136833.22,349920.0
2029,12547.05,297047.74,433153.85,44839.8,138962.19,349920.0
2030,12663.8,298992.36,449611.61,44922.19,140026.68,357210.0
2031,12863.86,302881.59,461919.35,45005.17,142155.65,360855.0
