year,Base case cost,Modeled residential energy efficiency
2017,213856.302657,203561.395022
2018,225916.692649,214584.710959
2019,242306.453407,229639.052448
2020,249728.231864,236357.224545
2021,254985.324937,241066.471258
2022,259005.454935,244629.511443
2023,247340.074641,232597.69897
2024,249395.263963,234333.749041
2025,251744.051759,236345.694023
2026,254973.634979,239177.370634
2027,257322.422776,241196.902389
2028,259671.210572,243220.094699
2029,262313.596843,245518.826188
2030,264075.18769,247005.155392
2031,267304.77091,249854.715853
2032,270240.755656,252435.641147
2033,273470.338876,255291.782086
2034,276699.922096,258151.098049
2035,278755.111417,259925.65694
2036,265690.356674,246496.763487
