year,Base case cost,Modeled residential energy efficiency
2017,92600.7387251,92402.8661664
2018,97979.8321105,97316.7647502
2019,105450.795146,104193.687002
2020,109036.857403,107433.379872
2021,111427.565574,109555.858286
2022,113220.596702,111121.074465
2023,114565.370049,112268.968405
2024,115611.304874,113139.481615
2025,116806.658959,114152.566267
2026,128294.626994,125441.942221
2027,129754.026584,126714.612338
2028,130889.115155,127684.191338
2029,132348.514746,128961.586557
2030,133321.447807,129783.039073
2031,134943.002908,131217.681342
2032,136726.713519,132807.238659
2033,138348.26862,134246.178384
2034,140131.979231,135839.932435
2035,141267.067801,136824.748007
2036,143050.778412,138422.504375
