year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,39381.31,194289.16,179333.76,47235.35,268270.12,176827.31
2018,41063.38,202598.31,180695.42,48537.92,275682.98,177487.52
2019,43391.68,214103.28,190499.48,50340.72,285946.93,184095.56
2020,44487.1,219536.19,195129.17,51187.24,290793.8,187216.02
2021,45193.11,223051.6,198124.85,51731.72,293930.01,189235.15
2022,45767.91,225927.84,200575.86,52173.87,296496.0,190887.16
2023,46212.11,228164.92,202482.21,52514.43,298491.76,192172.05
2024,46525.08,229762.83,203843.88,52752.64,299917.31,193089.83
2025,46901.93,231680.33,198709.24,53040.07,301627.97,189567.57
2026,47407.84,234236.99,200816.15,53427.46,303908.85,191001.06
2027,47784.82,236154.48,202396.34,53715.19,305619.51,192076.18
2028,48097.04,237752.4,203713.15,53952.77,307045.06,192972.11
2029,48539.44,239989.47,198554.81,54291.62,309040.83,189489.19
2030,48848.73,241587.39,199826.77,54525.9,310466.38,190363.27
2031,49288.16,243824.46,201607.52,54861.45,312462.15,191586.98
2032,,,203642.66,,,192985.5
2033,,,198424.73,,,189524.43
2034,,,200633.52,,,191058.44
2035,,,201860.63,,,191910.67
2036,,,204069.43,,,193444.68
