year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,0.0,471290.28,767926.04,3941.22,112349.81,129307.59
2018,0.0,500101.83,829225.24,4485.98,127878.84,150204.79
2019,0.0,540232.2,902233.35,5244.75,149508.57,177967.97
2020,0.0,558753.91,944624.65,5594.95,159491.51,192365.79
2021,0.0,572130.7,980030.93,5847.88,166701.42,203690.05
2022,0.0,581391.56,1001937.54,6022.98,171692.9,211142.54
2023,0.0,588594.45,1028699.48,6159.17,175575.15,218684.98
2024,0.0,593739.37,1052535.02,6256.44,178348.19,224950.79
2025,0.0,599913.27,1070309.46,6373.18,181675.84,230580.13
2026,0.0,608145.14,1099613.3,6528.82,186112.71,239145.63
2027,0.0,615348.03,1127613.29,6665.01,189994.97,247129.65
2028,0.0,620492.95,1152515.28,6762.29,192768.01,253775.83
2029,0.0,628724.82,1182897.82,6917.93,197204.87,262726.07
2030,0.0,632840.76,1206594.03,6995.76,199423.31,268825.74
2031,0.0,641072.63,1237663.02,7151.4,203860.17,278020.81
2032,,,1269124.27,,,287355.8
2033,,,1292325.73,,,295153.68
2034,,,1326328.88,,,305511.72
2035,,,1353253.44,,,312879.28
2036,,,1388041.1,,,323517.14
