year,Base case cost,Modeled non-residential energy efficiency
2017,244566.128744,239491.488283
2018,253521.865515,247445.520052
2019,265836.003576,258752.807124
2020,271713.205832,263696.075727
2021,275631.34067,266716.775831
2022,278989.741959,269202.529328
2023,280948.809378,270319.995145
2024,282907.876796,271456.817639
2025,284866.944215,272612.543187
2026,287385.745182,274341.972376
2027,289624.679375,275811.807107
2028,291583.746794,277021.624834
2029,294102.547761,278803.878438
2030,295501.881631,279492.434078
2031,298300.549372,281585.494539
