year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,14055.52,72454.9,160487.09,5450.26,172111.22,207120.8
2018,15747.34,81134.34,178858.95,5453.16,172387.53,208791.13
2019,18072.57,93068.56,201034.41,5455.94,172767.45,208791.13
2020,19187.63,98764.43,211618.15,5458.59,172948.77,208791.13
2021,19933.97,102561.68,218673.97,5461.03,173069.66,208791.13
2022,20574.87,105816.47,227821.01,5463.31,173173.27,210461.46
2023,20951.24,107715.1,231397.58,5465.25,173233.71,210461.46
2024,21326.59,109613.72,234974.14,5466.85,173294.15,210461.46
2025,21701.61,111512.35,238550.71,5468.32,173354.59,210461.46
2026,22180.94,113953.44,243149.16,5469.4,173432.31,210461.46
2027,22606.16,116123.3,247236.66,5470.12,173501.38,210461.46
2028,22977.0,118021.92,250813.23,5470.42,173561.82,210461.46
2029,23452.72,120463.01,255411.67,5470.53,173639.53,210461.46
2030,23715.9,121819.18,257966.36,5470.33,173682.71,210461.46
2031,24241.95,124531.5,263075.75,5469.87,173769.05,210461.46
