year,Base case diesel consumed,Modeled non-residential ashp
2017,3743.00521056,-4393.96263848
2018,3743.00521056,-4393.96263848
2019,3743.00521056,-4393.96263848
2020,3743.00521056,-4393.96263848
2021,3743.00521056,-4393.96263848
2022,3743.00521056,-4393.96263848
2023,3743.00521056,-4393.96263848
2024,3743.00521056,-4393.96263848
2025,3743.00521056,-4393.96263848
2026,3743.00521056,-4393.96263848
2027,3743.00521056,-4393.96263848
2028,3743.00521056,-4393.96263848
2029,3743.00521056,-4393.96263848
2030,3743.00521056,-4393.96263848
2031,3743.00521056,-4393.96263848
