year,population
2003,421.0
2004,385.0
2005,401.0
2006,416.0
2007,423.0
2008,410.0
2009,420.0
2010,411.0
2011,419.0
2012,421.0
2013,422.0
2014,423.0
2015,424.0
2016,425.0
2017,426.0
2018,427.0
2019,428.0
2020,429.0
2021,430.0
2022,431.0
2023,431.0
2024,432.0
2025,432.0
2026,433.0
2027,433.0
2028,433.0
2029,433.0
2030,433.0
2031,433.0
2032,432.0
2033,432.0
2034,431.0
2035,431.0
2036,430.0
2037,429.0
2038,428.0
2039,427.0
2040,426.0
