year,Base case diesel consumed,Modeled non-residential ashp
2017,35783.7271568,25048.608999
2018,35783.7271568,25048.608999
2019,35783.7271568,25048.608999
2020,35783.7271568,25048.608999
2021,35783.7271568,25048.608999
2022,35783.7271568,25048.608999
2023,35783.7271568,25048.608999
2024,35783.7271568,25048.608999
2025,35783.7271568,25048.608999
2026,35783.7271568,25048.608999
2027,35783.7271568,25048.608999
2028,35783.7271568,25048.608999
2029,35783.7271568,25048.608999
2030,35783.7271568,25048.608999
2031,35783.7271568,25048.608999
