year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,7434.59,147815.14,234307.04,13134.14,102263.84,158804.19
2018,7982.65,158908.1,245476.1,13814.02,107470.42,166889.41
2019,8709.61,173579.42,260248.08,14710.23,114356.53,177582.77
2020,9057.99,180736.17,267453.92,15154.01,117715.62,182799.05
2021,9297.75,185745.89,272498.01,15468.95,120066.97,186450.44
2022,9467.89,189324.26,276100.93,15695.01,121746.51,189058.57
2023,9584.2,191829.13,286530.57,15856.18,122922.19,195323.44
2024,9684.49,193976.15,288753.67,15993.64,123929.92,196924.71
2025,9800.1,196481.01,291347.3,16155.43,125105.59,198792.87
2026,9930.09,199343.71,294311.44,16342.53,126449.23,200927.9
2027,10041.56,201848.57,296905.06,16508.56,127624.9,202796.05
2028,10133.79,203995.59,299128.16,16654.31,128632.63,204397.33
2029,10262.03,206858.29,302092.31,16842.96,129976.26,206532.36
2030,10336.05,208647.48,312333.08,16967.26,130816.03,212591.0
2031,10483.84,211868.01,315759.77,17175.6,132327.62,215047.5
2032,,,318805.71,,,217231.06
2033,,,322232.4,,,219687.56
2034,,,325659.09,,,222144.06
2035,,,327943.55,,,223781.73
2036,,,331750.98,,,226511.17
