year,Base case cost,Modeled residential energy efficiency
2017,277504.081203,279467.562448
2018,291466.141619,291926.163231
2019,311100.289079,309446.070581
2020,329712.527604,327118.646834
2021,336463.053296,333164.425824
2022,340963.403758,337194.94515
2023,344563.684127,340419.360611
2024,347263.894404,342837.672206
2025,350414.139728,345659.035735
2026,354464.455143,349286.503128
2027,358064.735513,352510.918589
2028,360764.94579,354929.230185
2029,375307.667603,369096.08709
2030,378090.201829,371596.722635
2031,382264.003168,375347.675952
2032,386437.804507,379098.629269
2033,390611.605846,382849.582586
2034,395249.16289,387017.308494
2035,409646.45081,401132.697733
2036,414421.214435,405437.630223
