year,population
2003,175.0
2004,190.0
2005,187.0
2006,177.0
2007,196.0
2008,182.0
2009,175.0
2010,190.0
2011,190.0
2012,191.0
2013,193.0
2014,193.0
2015,194.0
2016,195.0
2017,196.0
2018,198.0
2019,199.0
2020,201.0
2021,202.0
2022,202.0
2023,202.0
2024,203.0
2025,203.0
2026,205.0
2027,205.0
2028,206.0
2029,209.0
2030,211.0
2031,213.0
2032,213.0
2033,212.0
2034,212.0
2035,212.0
2036,213.0
2037,214.0
2038,216.0
2039,217.0
2040,217.0
