year,Base case cost,Modeled transmission and interties
2021,258651.472626,
2022,267465.625531,
2023,272568.436299,
2024,277932.384661,
2025,284214.869326,
2026,291424.999745,
2027,296889.152067,
2028,302127.845479,
2029,309709.186023,
2030,313463.798052,
2031,321768.580826,
2032,329212.520486,
2033,336698.970917,
2034,343942.502656,
2035,349673.106418,
2036,358196.516014,
2037,362774.774232,
2038,371377.132403,
2039,377240.582325,
2040,386548.163823,
