year,Base case cost,Modeled wind power
2019,164508.347703,
2020,174816.238496,
2021,182708.161878,
2022,189031.011672,
2023,192805.163726,
2024,196964.646299,
2025,201654.740709,
2026,207059.76171,
2027,211248.965102,
2028,215187.412478,
2029,220964.808958,
2030,223947.781081,
2031,230186.562234,
2032,235825.378875,
2033,241506.284853,
2034,246943.551039,
2035,251384.476041,
2036,257844.098128,
2037,261390.375185,
2038,267928.977592,
