year,annotation,consumption kWh,residential kWh,non-residential kWh
2003,,11221545.0,4547097.0,6674448.0
2004,,11586752.0,4571321.0,7015431.0
2005,,11768164.0,4630078.0,7138086.0
2006,,11940799.0,4835255.0,7105544.0
2007,,12157720.0,5006183.0,7151537.0
2008,,12521671.0,5263776.0,7257895.0
2009,,12468665.0,5435270.0,7033395.0
2010,,12330616.0,5328783.0,7001833.0
2011,,12769099.0,5533577.0,7235522.0
2012,,12388928.0,5520502.0,6868426.0
2013,,12453157.0,5564235.0,6888922.0
2014,start of forecast,12558945.0,5561321.0,6997623.0
2015,,12562793.0,5565170.0,6997623.0
2016,,12562377.0,5564753.0,6997623.0
2017,,12558956.0,5561332.0,6997623.0
2018,,12553761.0,5556138.0,6997623.0
2019,,12547687.0,5550064.0,6997623.0
2020,,12538916.0,5541292.0,6997623.0
2021,,12527135.0,5529511.0,6997623.0
2022,,12514144.0,5516521.0,6997623.0
2023,,12499081.0,5501457.0,6997623.0
2024,,12482242.0,5484619.0,6997623.0
2025,,12463407.0,5465784.0,6997623.0
2026,,12442786.0,5445163.0,6997623.0
2027,,12420153.0,5422529.0,6997623.0
2028,,12396277.0,5398653.0,6997623.0
2029,,12377154.0,5379531.0,6997623.0
2030,,12355826.0,5358203.0,6997623.0
2031,,12333268.0,5335645.0,6997623.0
2032,,12307048.0,5309425.0,6997623.0
2033,,12279969.0,5282345.0,6997623.0
2034,,12253557.0,5255934.0,6997623.0
2035,,12228653.0,5231030.0,6997623.0
2036,,12205794.0,5208170.0,6997623.0
2037,,12185046.0,5187422.0,6997623.0
2038,,12164836.0,5167213.0,6997623.0
2039,,12144596.0,5146973.0,6997623.0
2040,,12124911.0,5127287.0,6997623.0
