year,Base case cost,Modeled residential energy efficiency
2017,236507.918223,221936.815079
2018,251182.530578,233818.344406
2019,271292.184546,250100.440151
2020,281618.763611,258461.516344
2021,288140.813546,263742.196045
2022,293575.855159,268142.762463
2023,296836.880127,270783.102313
2024,300097.905095,273423.442164
2025,303358.930063,276063.782014
2026,307706.963353,279584.235148
2027,311511.492482,282664.631641
2028,314772.51745,285304.971491
2029,318577.046579,288385.367984
2030,321294.567386,290585.651192
2031,325642.600676,294106.104326
2032,329990.633967,297626.55746
2033,334882.171418,301587.067236
2034,339773.70887,305547.577012
2035,343034.733838,308187.916863
2036,347926.27129,312148.426638
