year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,24865.24,137946.81,145177.64,43159.79,278163.19,91330.28
2018,27195.14,150867.84,155119.52,45398.93,286881.85,96063.01
2019,30386.09,168574.43,168743.59,48461.67,298829.65,102548.6
2020,32025.74,177667.01,175739.73,50037.48,304965.0,105879.04
2021,33061.11,183409.69,180158.34,51032.13,308839.96,107982.47
2022,33924.38,188195.25,183840.52,51862.29,312069.1,109735.33
2023,34441.69,191066.59,186049.83,52358.55,314006.58,110787.05
2024,34959.39,193937.93,188259.14,52855.92,315944.06,111838.77
2025,35476.96,196809.27,190468.44,53352.91,317881.54,112890.49
2026,36167.55,200637.72,193414.19,54016.93,320464.85,114292.78
2027,36772.36,203987.62,195991.71,54599.39,322725.24,115519.78
2028,37290.75,206858.96,198201.02,55098.57,324662.72,116571.5
2029,37892.11,210208.85,200778.54,55671.78,326923.12,117798.5
2030,38320.6,212601.63,202619.63,56078.45,328537.68,118674.93
2031,39009.43,216430.09,205565.38,56737.82,331120.99,120077.22
2032,,,208511.12,,,121479.51
2033,,,211825.08,,,123057.09
2034,,,215139.04,,,124634.67
2035,,,217348.35,,,125686.38
2036,,,220662.31,,,127263.96
