year,Base case cost,Modeled residential energy efficiency
2017,336895.697578,316894.873246
2018,358869.813637,334213.850925
2019,379805.196411,348769.969994
2020,394901.459378,360590.394842
2021,404435.941252,368055.926326
2022,402412.092266,364307.952013
2023,407063.437238,367924.821789
2024,401513.739731,361340.649087
2025,406049.188738,364841.622899
2026,401624.987684,359038.121584
2027,406781.1329,362987.379072
2028,400478.111621,355649.882598
2029,405499.044878,359463.928126
2030,398131.059524,351233.88011
2031,392605.846803,344329.367128
2032,398035.000333,348379.220397
2033,404142.798053,352935.305325
2034,398639.485722,345880.2802
2035,402595.454904,348801.774186
2036,396628.558712,341283.165202
