year,Base case cost,Modeled non-residential energy efficiency
2017,1709238.33845,1568773.56946
2018,1803439.06905,1654357.47102
2019,1932528.95913,1771639.11388
2020,1998818.36214,1831864.82238
2021,2040685.35352,1869902.11196
2022,2075574.513,1901599.85328
2023,2096508.00869,1920618.49807
2024,2117441.50438,1939637.14286
2025,2138375.00006,1958655.78765
2026,2166286.32765,1984013.9807
2027,2190708.73929,2006202.39962
2028,2211642.23497,2025221.04441
2029,2236064.64661,2047409.46333
2030,2253509.22635,2063258.33399
2031,2281420.55394,2088616.52704
