year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,22149.66,144414.35,186373.67,9835.48,160734.9,222992.76
2018,23451.08,152675.76,200399.27,10275.44,167282.45,234941.53
2019,25258.19,164241.72,218756.14,10872.82,176449.02,250837.76
2020,26152.02,169859.47,225351.28,11180.44,180901.36,257167.14
2021,26753.82,173494.49,234966.59,11405.15,183782.28,264410.37
2022,27238.48,176468.6,243968.64,11580.13,186139.4,270989.7
2023,27568.67,178451.33,246404.76,11704.45,187710.81,273277.43
2024,27847.49,180103.61,253963.44,11811.94,189020.32,278421.33
2025,28179.55,182086.35,256453.78,11938.03,190591.73,280735.97
2026,28572.62,184399.54,265005.2,12091.12,192425.05,286732.16
2027,28910.53,186382.28,273250.0,12223.24,193996.46,292396.41
2028,29197.78,188034.56,275415.63,12339.36,195305.97,294370.13
2029,29558.65,190017.3,283814.02,12496.03,196877.38,300110.64
2030,29815.0,191339.12,297254.23,12617.36,197924.99,308487.51
2031,30271.05,193982.77,300936.09,12798.47,200020.2,311753.13
2032,30665.59,196295.96,310129.03,12951.84,201853.52,318067.81
2033,31074.13,198609.16,319448.47,13120.04,203686.83,324445.28
2034,31523.61,201252.81,329381.74,13293.32,205782.05,331307.22
2035,31860.62,202905.09,337970.45,13461.33,207091.56,336962.49
2036,32313.09,205548.74,348165.75,13637.25,209186.78,343954.52
2037,32611.37,207201.02,356962.28,13763.53,210496.29,349712.96
2038,33026.3,209514.21,360563.4,13937.28,212329.6,352758.78
2039,33369.13,211496.95,370037.01,14072.44,213901.01,359033.09
2040,33902.73,214471.05,381216.6,14295.33,216258.13,366693.49
