year,Base case cost,Modeled residential energy efficiency
2017,1175390.37019,1216196.26452
2018,1244078.53542,1269023.3659
2019,1342555.72619,1345823.7694
2020,1369653.6429,1362347.64354
2021,1360588.62308,1345880.79392
2022,1377896.00871,1357372.45613
2023,1367408.09918,1343183.6317
2024,1376732.07487,1349335.39462
2025,1356846.00998,1325748.41482
2026,1324944.34274,1289088.42843
2027,1288429.06046,1248343.52913
2028,1253572.45317,1210314.70906
2029,1222190.44387,1174703.08273
2030,1191076.95213,1140946.08035
2031,1152531.59409,1097113.70102
2032,1100784.46269,1040608.25046
2033,1019603.07381,954668.542425
2034,955153.267722,884931.715052
2035,890920.796488,817527.031046
2036,840175.891144,761495.104415
