year,Base case cost,Modeled wind power
2019,136933.474736,
2020,146681.281412,
2021,153179.819196,
2022,158285.81317,
2023,161999.263332,
2024,164784.350954,
2025,168497.801116,
2026,172675.432549,
2027,176388.882711,
2028,179173.970333,
2029,183351.601765,
2030,185672.508117,
2031,190314.32082,
2032,194491.952253,
2033,199133.764955,
2034,203775.577658,
2035,207024.84655,
2036,211666.659253,
2037,214451.746875,
2038,219557.740848,
