year,Base case cost,Modeled transmission and interties
2021,3548335.51923,
2022,3657680.99234,
2023,3733043.76466,
2024,3786063.24424,
2025,3858614.20739,
2026,3940361.73988,
2027,4009743.14972,
2028,4056877.06442,
2029,4142303.07496,
2030,4183960.0614,
2031,4276284.99579,
2032,4353220.94427,
2033,4439778.56393,
2034,4526513.55882,
2035,4585004.72773,
2036,4677569.15611,
2037,4732546.49909,
2038,4839208.14264,
2039,4916735.34192,
2040,5034232.59183,
