year,Base case cost,Modeled residential energy efficiency
2017,12472250.553,13876901.363
2018,13121134.0456,14327756.4324
2019,14004597.6384,14964803.3397
2020,14409927.3129,15220863.7199
2021,14681475.5891,15373708.369
2022,14892636.1044,15475901.0036
2023,14994044.4916,15490521.5785
2024,15099968.5787,15511009.5768
2025,15189234.4201,15516159.3725
2026,15305649.5044,15541429.1542
2027,15395684.646,15545737.0643
2028,15464954.9722,15534668.7256
2029,15571263.6506,15553520.9493
2030,15588304.3115,15500914.3121
2031,15681906.396,15505218.1494
2032,15748278.6255,15487569.4321
2033,15830776.2422,15482978.8352
2034,15910466.8098,15476647.5113
2035,15926247.8487,15419925.5307
2036,16000664.7637,15406219.6273
