year,annotation,diesel generation efficiency
2003,,2.47
2004,,11.56
2005,,7.15
2006,,8.42
2007,,0.0
2008,,0.0
2009,,0.0
2010,,0.0
2011,,8.61
2012,,10.06
2013,,2.1
2014,,2.81
2015,start of forecast,4.99
2016,,4.99
2017,,4.99
2018,,4.99
2019,,4.99
2020,,4.99
2021,,4.99
2022,,4.99
2023,,4.99
2024,,4.99
2025,,4.99
2026,,4.99
2027,,4.99
2028,,4.99
2029,,4.99
2030,,4.99
2031,,4.99
2032,,4.99
2033,,4.99
2034,,4.99
2035,,4.99
2036,,4.99
2037,,4.99
2038,,4.99
2039,,4.99
2040,,4.99
